Country Name,Country Code,1990,1991,1999,2000,2001,2002,2003,2004,2005,2006,2007,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Barbados,BRB,7781.40573306125,7790.26229439159,11244.3087668392,11674.6736471764,11639.5160522054,11760.4524736133,12075.9587020649,12886.3665272467,14214.4202213572,15619.6005955511,17235.4396434785,19277.9423599235,18954.2913724506,19065.8069800213,19692.7606711615,20055.915870771,20583.7265786414,18347.1109131055,18696.7858952957,22164.0260273876,23804.0249914995
Belarus,BLR,1706.64091882343,1805.45592531527,1210.5874393672,1276.28038121269,1244.37318523431,1479.38066337175,1819.52653114699,2378.33700470129,3126.07176665248,3848.22350300163,4735.48107556066,8341.29014337961,5967.06856034227,5039.77560949445,5785.53397723676,6360.05310087258,6837.76832136779,6542.8645398436,7489.71894713888,7994.64806074889,7829.05313660622
Belgium,BEL,20600.3752789827,21041.6606519648,25252.8019066564,23098.8865077401,23015.0712632462,25006.191397109,30655.2092679024,35429.4077933344,36809.7013403619,38705.1067959147,44319.165448813,47995.7786961339,40893.804537772,41854.5498296444,44035.3239358548,47487.2100392561,46716.6227467964,45906.2875805246,51655.7883303715,50807.2047084918,54700.9093236712
Belize,BLZ,2988.64952260263,3192.36526946108,4291.83168210625,4729.67080428075,4721.81625660785,4861.74314184267,4962.08962013799,5156.09817143194,5272.74417207961,5527.16775856439,5765.28199932455,6128.14288539305,6154.49593498217,6142.49873185177,6072.58267640581,6031.28139580144,6190.04792278445,5227.19363786168,6122.61158580079,7068.45478269722,7459.99815132837
Benin,BEN,371.101604332357,364.689296016645,525.130597245974,487.424141384242,492.401499509072,546.463829658159,676.002878084282,758.695803786371,779.437777753268,809.147072506221,912.338247188342,1204.39918700511,1002.41886882564,1010.53389609187,1054.97408141687,1151.74096952152,1130.82135304977,1197.50136428063,1318.83497843483,1264.70765976655,1394.37330217623
Bermuda,BMU,27665.525808301,28195.7091611479,54388.3417315621,56542.9569455727,59490.2452034202,63358.5658652763,67106.8028083224,71692.1589001679,77628.103522508,97781.4558996721,107395.651483891,100961.576602811,104855.366822135,108747.356144305,112339.425587467,113204.82210838,115798.040775578,106973.175732348,112712.025120653,120897.311155385,125841.602522489
Bhutan,BTN,488.327431477129,400.634705187075,685.419830628567,771.924911410619,812.238210772056,895.799489930972,1022.38240311018,1130.35934606796,1299.94938578359,1405.6071618158,1850.41570433398,2849.49998659935,2954.04081973327,3152.30905081592,3435.28804814561,3400.20417159422,3576.87987077877,3191.66907031782,3570.61257915864,3711.32767902157,
Bolivia,BOL,682.67681029538,733.935487602519,979.344494964572,975.777060358751,930.168227214313,888.221328974352,893.013760211149,953.191893246277,1020.12326200737,1202.71150446327,1354.54905949929,3041.43503118107,2996.01289804214,3035.8734778704,3306.30301176558,3500.72642189371,3503.8960106182,3099.94219044572,3384.84486479247,3643.92826968677,3686.27996490544
Bosnia and Herzegovina,BIH,1742.88262171767,1373.37104472973,1134.60298042083,1338.48059636261,1387.89365131544,1606.54672243362,2033.94700935864,2452.68616839392,2739.61076866057,3166.12865344833,3931.48948737505,5206.06558252,4662.25883724069,4928.5665251728,5345.01985489192,6047.84584261133,6122.3753450882,6130.31133245161,7295.3438240957,7655.59421024383,8638.66620201187
Botswana,BWA,2903.15381562611,2938.59442659608,3339.99596033431,3450.81180622992,3206.07123689853,3117.25087183011,4230.12326909926,4956.69287735214,5391.07076619634,5291.58379144849,5529.12574632532,7122.36423421503,6141.20394726616,6749.05994339013,7104.96401088027,7407.95940141786,7172.08956480028,6323.31419156209,7808.20623956293,8329.04032229144,7820.23240375076
Brazil,BRA,3117.73534721624,2257.6092968885,3493.57162513699,3766.54811466032,3176.28935747524,2855.94018885769,3090.6070097455,3663.823188064,4827.78173052472,5934.1447107274,7409.69130727951,12274.9939689363,8936.19661756825,8836.28652636996,10080.5092817775,9300.66164936497,9029.83326742175,7074.19378281866,7972.53665048385,9281.33334441234,10294.866680778
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,23658.7166330381,23932.1897530199,19752.2013169229,20130.2571493081,18287.8271687345,18621.2922677806,20677.9001224663,24423.0947731021,29386.2703597208,34674.7995990594,36217.3291010089,41026.508391054,30625.128732694,26663.2973199878,28024.3824618568,30988.1190497851,30426.5730284202,26834.3592463839,31006.9636220576,36632.9280421411,32962.9065121916
Bulgaria,BGR,2366.52982128614,1267.73437541485,1659.71861105493,1621.26210738992,1770.90704918691,2092.98288625558,2719.49436859287,3389.68743360274,3899.82596332878,4523.1465578805,5888.77685220636,7912.27484371138,7078.86032298969,7570.93165511708,8381.88134621669,9436.14479876055,9838.60058985384,10198.5388313404,12274.0775950496,13644.201582807,15885.5391311331
Burkina Faso,BFA,338.593759055128,333.70605512636,292.836958697313,248.908526921752,259.485223380436,285.654087637533,362.373899996953,403.81283743461,441.164148016012,455.513655620024,514.684451177238,764.861675106225,630.124750752312,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475,895.535288442991,836.118304593682,882.689810086163
Burundi,BDI,202.629446176297,204.668258398817,127.51419578119,134.537861752389,132.159554541932,120.952308575468,111.406682804391,125.194965184533,147.234619294225,161.892755640319,166.162744906755,250.540481111877,280.966831311923,235.286205393908,236.694472592753,224.89939239264,210.236494521532,210.008139902508,214.091455416133,250.634225368744,193.007145564804
Cabo Verde,CPV,817.442925539738,831.61388764249,1326.74466945164,1189.51479345891,1223.33055331575,1328.57874270666,1717.97565369655,1929.49081468781,2004.14680417563,2256.99666191075,3324.57675212498,3985.60706548134,3415.06266730931,3608.96606551232,3893.09572292025,4294.96510456428,4380.7811916403,3539.22662027109,3971.4440744985,4323.31362665974,4850.98415849643
Cambodia,KHM,190.181470036159,267.336306726982,286.753596443196,296.426687526334,327.500984314444,350.147276634294,386.691123931778,444.199067529081,525.797325120926,612.252648550727,731.692295125426,1431.56396469993,1547.32010444393,1675.19555711109,1826.35391688754,2036.67377566578,2225.87705485686,2081.73914242939,2167.40324198499,2325.03050040841,2429.74853452838
Cameroon,CMR,1086.71700937081,1014.82897292999,796.262649784591,708.565731625965,715.470296470585,789.623811072554,988.241276791846,1133.39326749673,1142.62466252106,1191.45458990968,1325.67248215933,1649.4433905949,1415.00009710569,1441.7201725688,1496.08951771242,1610.69641591017,1555.22660476477,1555.60370660749,1672.32657340872,1604.87726954895,1736.86091073524
Canada,CAN,21525.8611387148,21846.7930471354,22315.2466731545,24271.0020563821,23822.096210932,24256.0192337185,28301.8645937428,32145.5412620217,36383.6600068095,40504.0370977806,44660.0838892281,50960.8431174661,43594.1941045394,42314.0615817218,45129.628116623,46539.1761570405,46352.8693445211,43537.839298904,52496.8441693242,55509.393176404,53431.1857063879
Cayman Islands,CYM,,,,,,,,,,87085.0937376216,89888.2618212462,75845.3060407986,76379.2095108681,77802.2541567187,80053.9444506891,83865.5531568184,88254.2903677044,82338.7982853661,86438.445257404,92202.1478031576,97749.5078960846
Central African Republic,CAF,501.656200636394,464.828283626364,267.995954011083,239.154133726071,237.951702544735,248.639290978403,278.403992150941,303.461321152782,311.950023138687,333.942519903031,380.887048839475,409.8504859647,366.322853938121,387.176203444318,432.324025684263,455.243962859534,449.228467602439,462.879071294011,492.263142830507,467.359825026238,495.978897153068
Chad,TCD,290.599045262191,302.487268390603,186.638531146223,163.121663683369,194.32295331156,219.061391951349,289.087621122168,445.850767157087,643.807929251964,693.854591777338,780.581405973967,982.527563074226,747.588448455507,668.078636142918,640.117048532702,695.642393675941,678.142035723965,622.095543396442,660.747192555507,671.720147647873,680.639877912029
Channel Islands,CHI,,,42443.7199726991,43479.1940767689,41873.7406146127,44459.7318188977,48570.7796632166,56259.5344226334,57647.1188908006,62745.1006593557,74139.97799443,64700.7425701916,61852.0736534587,55950.1485360363,55806.5709126142,60783.3533081111,60568.1085272721,56785.9402392525,66912.1750054447,67627.3082341446,74589.1380225191
Chile,CHL,2466.13014237644,2770.07964567151,4933.55581516755,5052.99245768719,4563.5952986689,4430.84741157069,4773.40177520754,6120.59152052304,7480.3233099645,9318.65655299547,10346.4138184533,14529.6767210362,13433.9202985339,13649.8520455553,14879.9086230423,15659.4808675628,14495.716721687,13114.815470545,16216.5706467899,15451.1319576678,17067.8136150601
China,CHN,317.884673040928,333.142145400184,873.292336318005,959.360431369138,1053.11231442789,1148.51425710711,1288.63749134336,1508.66791560781,1753.41419160544,2099.2194300499,2693.95873160283,7636.07434020616,8016.44559489998,8094.39016735149,8817.04560829162,9905.40638304527,10143.8602206165,10408.7195541075,12617.5051041181,12662.5826712038,12614.0617416421
Colombia,COL,1474.8455285342,1499.71104164399,2243.64204956242,2555.00751039968,2472.99084035833,2428.92969771584,2311.94218760291,2818.57195413044,3456.06610874512,3789.85361217027,4769.926147194,8187.20824890084,6248.51490534512,5959.84250367574,6479.53231292429,6816.96818309544,6472.54544924705,5339.68711357943,6222.62164397614,6674.59601948063,6947.35928681966
Comoros,COM,966.320384629832,930.969561376057,727.258360072926,655.007796688241,691.699908770798,762.116930318449,959.787894504834,1091.27216412426,1103.20658498402,1154.90422349749,1289.73631056361,1615.71723662012,1329.37048235986,1365.48403444497,1423.9248027797,1540.71132257526,1519.26386436068,1527.16991011916,1584.12450153608,1489.49566257969,1590.31237688317
"Congo, Dem. Rep.",COD,254.872656292509,239.624772790716,96.3192243479286,377.925421481395,142.678142604412,162.38052907429,161.491553524396,180.664764963633,203.561668860749,238.417639415512,267.88850879878,458.004541775676,467.9145805459,442.310472110228,436.584534687385,528.256019777898,557.044161335917,507.521230077872,558.034077296358,642.612265820033,627.502181690836
"Congo, Rep.",COG,1175.66709098428,1112.53521242945,776.416349733937,1024.30159109181,854.598314408095,905.538135544704,1016.82363412143,1306.10136324599,1799.05158366154,2103.5821381211,2206.47101863414,3601.2365808718,2439.35189403696,2093.10728558843,2211.63309874797,2694.43413191427,2488.42466724916,1993.586671931,2516.16255145432,2620.83804267402,2477.97845544866
Costa Rica,CRI,1829.6687089559,2253.38191508071,3690.96154778297,3812.75388284924,3985.12984506207,4067.71851429092,4173.14856415514,4431.0117207843,4703.00721784778,5256.59640859159,6137.71199925542,10911.497878334,11714.7105980732,12091.0301606154,12317.0902771304,12590.2493781614,12884.6859951989,12394.0493969492,12838.1185358931,13625.9008491328,16942.0268119375
Cote d'Ivoire,CIV,885.647842214928,827.241889166985,1096.13520587572,936.636541348798,924.727294962066,967.815864415991,1111.17135087887,1199.82524528546,1197.74616979415,1230.43056838584,1367.53817722326,1991.36539423404,1814.71855088017,1862.59597081287,1964.29930338343,2130.86619381144,2141.76836170115,2179.72934832935,2455.98127641148,2308.70654660366,2530.84659301723
Croatia,HRV,5369.10978590681,4000.91677428625,5269.03394637289,4953.65158789022,5364.83824691607,6219.58164143945,8190.11135193887,9718.97322801967,10443.5278353294,11502.753124287,13757.605654192,14187.9694531493,12285.3032582105,12821.1738140304,13902.6310485422,15460.4183295843,15563.8167397199,14808.4620188819,17789.9304736722,18466.0955472648,21865.4562838641
Cuba,CUB,2694.31697957692,2268.83493247194,2561.77980406838,2751.3817714814,2842.96704310394,3005.21104247868,3202.78109865637,3399.21962893402,3786.33799225291,4329.98265964383,4807.43888960684,7146.70459051328,7727.91997207998,8110.55873961397,8610.60829531998,8911.46205964193,9232.26115935183,9605.26125067263,,,
Curacao,CUW,,,,15841.2612359949,16609.8454536485,16723.6925253468,16695.7351137757,16671.3403391655,17032.3356620744,17400.1637780186,18005.7165850772,19623.029993395,19361.8130008678,18944.0961493998,18938.2440469703,19119.1243941688,19220.6866958303,16356.0933594414,17980.0888397547,20501.7522782219,22192.4453028535
Cyprus,CYP,9641.5751953125,9696.099609375,15287.91796875,14388.3525390625,14821.44921875,16093.2158203125,20252.24609375,23792.619140625,24959.26171875,26729.28125,31244.87890625,27244.3515625,23487.228515625,24715.154296875,26696.990234375,29599.986328125,29703.052734375,28649.015625,33734.29296875,33938.9453125,36551.41796875
Czechia,CZE,3969.36733543794,2917.08655474323,6377.6211077224,6062.92152842793,6669.07494847497,8101.26018588111,9852.45677945801,11782.5546676117,13442.4916284309,15259.0788162004,18452.6532812196,20038.4163180257,17931.5987670768,18753.9686718096,20913.197632212,23705.9329811299,24062.7190013343,23472.8915454417,27696.4619527544,28282.2236715857,31591.1770732969
Denmark,DNK,26885.6994188191,27002.8057705804,33426.2381077405,30722.0251837567,30768.4775471112,33257.1622586509,40519.0974905924,46625.050098011,48925.8076698784,52119.1787984282,58631.6566433635,62520.4509747011,53094.0133607574,54500.9260410217,57521.5514992225,61324.7665045565,59404.2663247723,60985.4885601514,69727.9873677012,68091.3191138669,68453.8769281145
Djibouti,DJI,780.497719360725,732.733101553782,740.21930978973,737.612183644052,742.133791107063,743.013270420348,764.634465224597,806.261652944964,844.4483573908,898.464628136774,969.573220191902,2208.67810285113,2376.12554719873,2510.4300076241,2618.95521147369,2718.0853229414,2837.17103336917,2881.99924450145,3019.69343880209,3231.30015326477,3554.83918868372
Dominica,DMA,2892.9815966454,3171.36577815405,4817.18105502046,4867.39896323759,4981.89584851956,4873.64220013013,5009.57393166758,5348.94900144212,5299.49596350504,5671.77065738238,6120.44205374343,7395.30259658718,7679.83293618857,8278.44768597003,7614.34028048137,8137.56520624242,9009.09011545429,7461.77933220095,8262.65091316727,9085.67412772363,9832.99643050057
Dominican Republic,DOM,989.163941207659,1345.84673690623,2620.8896817272,2831.45883638033,2935.89367312668,3065.60329524196,2383.26171780393,2451.69161616569,3878.31206735244,4055.14270347371,4649.64558875814,6512.50771431953,6819.93225155181,7174.82349574,7499.69286187019,7934.98141208525,8164.22080932117,7162.29175242114,8472.47982000992,10109.5234003521,10717.6276712204
Ecuador,ECU,1455.00748510871,1587.36049996672,1575.30234730971,1382.23421759909,1791.30359685037,2059.1585535974,2315.62215223014,2586.20914663347,2909.02606014388,3243.67010359339,3478.92488770671,6405.79979300441,5976.1596805651,5917.63771271481,6233.32244797718,6303.91892523596,6205.05759479761,5463.64509649315,6075.8026572556,6540.99824522101,6609.80408154957
"Egypt, Arab Rep.",EGY,735.982935028025,622.829605007867,1268.30949160496,1366.09274372613,1295.1374184163,1116.82884626213,1031.27556291284,991.255689145253,1104.80340733395,1298.97900203124,1547.74170735909,3133.39102265541,3306.98159414141,3270.6287768197,2395.10333299491,2484.70315630508,2962.98892023003,3511.11381026379,3827.35415374308,4233.30783744856,3457.45691570455
El Salvador,SLV,892.18271519703,955.826897421092,1908.0804545224,1982.87093542615,2058.04459070452,2115.41187355626,2207.83089518069,2285.68907438892,2447.39140845394,2665.61807194853,2830.65693770733,3666.01248913873,3790.34089108162,3901.34014965811,4020.12671373919,4183.54620971358,4320.11671534627,3997.19279583709,4642.60743101342,5093.51833879776,5391.06926181338
Equatorial Guinea,GNQ,236.402188376265,225.319378519763,930.912549299779,1487.3165506701,1948.61145907844,2264.21065580365,2930.60183743733,4901.30127408119,8673.9026086535,10184.8841248541,12616.9532942011,15548.6624656619,9068.91003238645,7453.19797948517,7809.10465655488,8102.47084834031,6804.14923073888,5764.05502912947,6945.63069794539,7589.29964909381,6677.793435386
Eritrea,ERI,,,311.336209255125,314.357396753501,325.409161513593,304.775756465092,348.950327077742,426.840947887032,412.753079199423,447.997404727201,480.44762365456,,,,,,,,,,
Estonia,EST,,,4140.93660232167,4070.60902410208,4502.66614992392,5343.18310760735,7205.40703313243,8916.0728274602,10414.6381183565,12641.4800976473,16745.4308011148,20581.7898991695,17722.1557669523,18666.3736521706,20851.5223496861,23618.1361254581,24021.2501413306,23933.9939421065,27953.7670230126,28451.1477825175,30133.304450454
Eswatini,SWZ,1277.69173005665,1273.01224518903,1501.66426653189,1668.9749133064,1467.5389023828,1351.86550182919,2060.18418135789,2581.24172793045,2945.36394872311,3035.06156119205,3180.86121498525,3740.69277623691,3393.53367834668,3223.92004062357,3831.42595273032,3986.10557163026,3894.32951592818,3442.3216527415,3926.48687364215,3852.08573272946,3610.60879677551
Ethiopia,ETH,262.108971053707,277.565910365091,120.734631499865,122.269202606069,118.457204255261,109.593813612988,116.800491132777,133.169812538096,158.243458082465,189.345737521418,237.146255996319,549.986577082588,621.845673808133,696.195884706786,745.632449222154,747.968143637014,828.70897229725,905.313175805855,910.947840320752,1011.0732858233,1272.01628209211
Faroe Islands,FRO,20125.7940710069,19163.9593395877,24978.6210817538,23322.7593357515,24879.7729617864,26937.6505602847,31269.6031997217,35647.5440400531,36389.081644098,41743.6812847661,48348.7393711011,60172.0632541664,52635.0375463609,56875.2803813296,59384.9862077969,62524.0387361638,63064.6343127366,62236.0866558197,68736.505610554,66108.733645837,71717.7042204698
Fiji,FJI,1728.94076871199,1774.99211138118,2327.95720514091,1995.72071163264,1944.997414609,2136.56794118683,2655.58079586044,3097.19096651759,3377.69126953493,3455.10599907349,3762.74692789299,5293.35679137747,5097.53108832569,5363.79025590254,5826.84814087383,6085.41979209299,5950.82868635508,4844.42129036462,4696.17101880318,5405.03007408295,5888.73668639357
Finland,FIN,28366.204276071,25488.8450525604,26180.4128562349,24335.9225082659,24965.202996776,26989.389260959,32920.0857192568,37768.1334202029,39049.8703780223,41214.0187765069,48473.0240091455,50073.7760815871,42560.3456767103,43451.2562442158,46085.0174739036,49654.2497035329,48358.1807773701,48828.6846862799,53099.1351400148,50438.4753952355,52925.6897638424
France,FRA,21586.4674617483,21500.7778366233,24576.3152254528,22340.5939516217,22331.7948343036,24144.5727019529,29479.5222101175,33644.9282220364,34696.3718316971,36431.5658906555,41486.1907828787,43148.0459288416,36702.4323733379,37024.2157133669,38687.1626407164,41418.1766484844,40408.2848574751,39169.8606000707,43725.0999521245,41082.8119320747,44690.9345395117
French Polynesia,PYF,16293.1823294474,16414.8132696888,16532.9022343754,14978.324104668,14640.9360062298,16004.0583292112,19582.8936395312,21764.2203208782,21984.1936230719,22330.8676659055,24888.1781337361,22258.6321384251,19166.9594761931,19690.0775734589,20826.9312492172,21925.616043938,21582.5892046801,20746.2720428286,21982.9038942614,20738.6499971661,
Gabon,GAB,6050.71468999523,5345.0965303052,3751.35318950625,3982.906200928,3835.75718279727,3966.48001864663,4710.74862768151,5465.79193590708,6547.87613955186,6847.00985685394,8003.54289696049,9201.36276648105,7047.12654634355,6677.07003901644,6921.73373135624,7624.2775233771,7441.1786472281,6605.80346077565,8181.40914134656,8409.2074145028,7802.83659565049
"Gambia, The",GMB,300.639895740381,627.578919318827,575.459893151216,538.054072348854,459.803068381399,376.531026962584,308.719123437587,593.285346326581,616.483657865348,614.544307904464,724.726407242432,568.00453558864,619.536364296461,650.056501323611,642.522641296331,696.219806960615,738.186751987483,720.335143352133,781.890925169531,836.244875868476,888.157407724123
Georgia,GEO,1610.98027146868,1310.97315894409,673.537782887275,749.908534993961,801.98383707929,853.526171868939,1010.03151630868,1305.04748557208,1642.78359414797,1996.02013272284,2635.36650276116,4830.33486170249,4086.6223465965,4143.40125686315,4418.75206546679,4804.0546040444,4741.2832715876,4300.85701291207,5083.60695484577,6729.84659930283,8283.66960242964
Germany,DEU,22385.6778250275,23443.3350818536,26965.4922773722,23925.8559901991,23878.3641471651,25486.5942008748,30711.1022511331,34566.7359143735,35084.4363546269,36980.3349948954,42350.9217211489,48971.0824722599,41911.0109851054,42961.0356905775,45526.5999576533,48874.8595028454,47623.8656074829,47379.765194548,52265.6541620571,49686.1154582583,54343.2265084958
Ghana,GHA,382.54246368354,418.254121349986,403.037326127273,253.746936203344,263.542156494853,297.46164468774,358.39927142073,406.132105329565,478.611909191028,906.441027564887,1050.12461524926,1953.64513603117,1721.69964380717,1913.18673253576,2012.97025750655,2196.61290615342,2186.18924111824,2196.54789313621,2445.50081810782,2240.27945094566,2260.28741289427
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,9466.66238502174,10046.6663875475,12742.5404388143,11638.2010697215,12156.9572824221,13782.195640943,18020.612039764,21449.2552764245,22054.1315756886,24416.0232970275,28440.7625328955,21474.7257123892,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236,20654.7001960815,20971.8349258283,23400.7278817691
Greenland,GRL,18326.9295023252,18315.3165631906,20170.322763798,19004.0038435698,19275.4339659556,20652.8417042443,27459.8753295461,32023.6820516137,32489.7277309899,35458.2542977474,39780.9441368721,50485.2244135291,44536.3549705377,48181.7453541266,50765.7494665372,54545.135857765,53309.2035905065,54693.0766804265,57116.295770722,,
Grenada,GRD,2782.18396873619,2983.91643158641,4516.28332446682,4839.82811114248,4819.50776653843,4984.47405931447,5427.96377252312,5480.26117644588,6338.56011405358,6344.0383771432,6864.54816771858,7986.33421210788,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484,9622.24050459345,10474.2652893842,11246.3451228921
Guam,GUM,,,,,,20909.9590302806,21877.3178371553,23618.8266894573,25631.9776108052,25709.9351488422,26605.4324214756,33900.1486530583,35165.7014644795,35930.6594898711,36779.0078903909,37195.9503070464,39274.9431424899,36482.9363953675,38074.8793745801,41833.1517132825,
Guatemala,GTM,847.688561830359,1014.40279682682,1603.64776144934,1648.96578971559,1537.68663578252,1669.33517469705,1722.54701910774,1840.91184884,2046.46611650758,2225.1234753878,2458.81573919384,3689.14472473545,3893.50521848131,4060.13755621218,4324.99607911366,4352.94651790253,4511.99755157656,4477.61761796418,4913.94712869347,5358.08963795,5762.82174615918
Guinea,GIN,604.304422702532,656.42373119518,610.614842942762,518.157066924026,483.085120214741,495.916073559269,566.48540588068,584.897740538081,463.17768685098,446.980554135348,650.148575304385,765.146999389279,747.356966759448,711.996509782316,833.598621691121,933.273615633705,1031.34146480732,1053.66097696415,1244.96550477914,1416.59612011764,1541.04050914957
Guinea-Bissau,GNB,651.337640650994,672.07387884966,478.733190989909,316.945495037639,327.138431972397,362.034574570354,419.78486611807,431.376557669634,463.073962650452,448.513075469701,519.069789794741,652.022501029449,645.066837207039,679.665386626818,783.123186602022,808.531613218504,807.359903965493,817.780335749159,900.407780831491,853.281304044102,951.242748289294
